ensembl_gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,zfin_id_symbol,hgnc_symbol,description,entrezgene
ENSDARG00000055398,746.8980159277797,0.487232073761146,0.15536265873041372,3.136095106396153,0.0017121367065179465,0.01869575535947509,foxc1b,,forkhead box C1b [Source:ZFIN;Acc:ZDB-GENE-010302-2],79375
ENSDARG00000055416,962.3938298938735,-0.7395003389826676,0.2488544380379059,-2.971618046329661,0.002962349678362515,0.02745540927290068,serpinb1,,"serpin peptidase inhibitor, clade B (ovalbumin), member 1 [Source:ZFIN;Acc:ZDB-GENE-040718-400]",436926
ENSDARG00000055443,354.8401202084006,0.3676782295679807,0.13149823032744318,2.7960697923647087,0.00517282284067444,0.04085625123321694,zcchc7,,"zinc finger, CCHC domain containing 7 [Source:ZFIN;Acc:ZDB-GENE-030102-2]",317641
ENSDARG00000055474,205.6726133668979,-0.8938692593374341,0.14488933243066626,-6.169324161702356,6.85824969377052e-10,9.852276491901637e-8,dexi,,Dexi homolog (mouse) [Source:ZFIN;Acc:ZDB-GENE-040808-20],445307
ENSDARG00000055477,404.8102741110677,0.8374071558558244,0.17563324848405304,4.767930691277161,1.86127788750787e-6,8.89353146983512e-5,pelo,,pelota homolog (Drosophila) [Source:ZFIN;Acc:ZDB-GENE-040426-1074],394111
ENSDARG00000055490,145.2092744803691,0.7300653380156679,0.18490142204349125,3.9484030460509216,7.867426693877837e-5,0.0017457480516415184,galnt12,,UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 12 [Source:ZFIN;Acc:ZDB-GENE-060503-704],559736
ENSDARG00000055493,1485.478542926818,0.5977599263172199,0.1693569917213227,3.529585169420316,4.162117137740399e-4,0.0065411368224279984,hic1,,hypermethylated in cancer 1 [Source:ZFIN;Acc:ZDB-GENE-040713-2],436585
ENSDARG00000055504,2819.475511678161,-0.3956343492147558,0.12833074293499405,-3.0829272874634914,0.002049752318737999,0.020993828957148495,si:ch211-212k18.7,,si:ch211-212k18.7 [Source:ZFIN;Acc:ZDB-GENE-030131-1312],100000085
ENSDARG00000055510,904.8733150303274,-1.6078697090551848,0.18971404505477565,-8.475227591035491,2.3462040221418554e-17,1.4028397724822776e-14,ypel3,,yippee-like 3 [Source:ZFIN;Acc:ZDB-GENE-030516-4],368214
ENSDARG00000055514,597.1452261262402,4.374731719218537,1.5038331321703808,2.9090539539481894,0.0036252428966904804,0.03158214884874269,icn2,,ictacalcin 2 [Source:ZFIN;Acc:ZDB-GENE-070822-9],100005083
ENSDARG00000055536,710.2168096004973,-0.5532047471530315,0.11473163369547369,-4.821728143620569,1.4231982233393144e-6,7.10731699659947e-5,otub1a,,"OTU deubiquitinase, ubiquitin aldehyde binding 1a [Source:ZFIN;Acc:ZDB-GENE-040718-108]",436684
ENSDARG00000055538,573.4086155004231,-0.7098536559265358,0.12939469285135308,-5.485956497010324,4.1123810062901994e-8,3.581819094573153e-6,avl9,,AVL9 homolog (S. cerevisiase) [Source:ZFIN;Acc:ZDB-GENE-060825-261],751682
ENSDARG00000055618,60141.20870521787,1.1367149459310462,0.22828765354623623,4.9793097798905785,6.381143530515207e-7,3.695550741507538e-5,acta1b,,"actin, alpha 1b, skeletal muscle [Source:ZFIN;Acc:ZDB-GENE-030131-55]",407658
ENSDARG00000055620,1036.8862637535067,0.4579075190248019,0.13231701768415643,3.4606850051430045,5.388028656974466e-4,0.007893997217102391,acad9,,"acyl-CoA dehydrogenase family, member 9 [Source:ZFIN;Acc:ZDB-GENE-060616-196]",724002
ENSDARG00000055648,1615.5252248526176,0.31940027946092764,0.0987569514750614,3.234205538853477,0.0012198163434648977,0.014786847652862428,cpda,,"carboxypeptidase D, a [Source:ZFIN;Acc:ZDB-GENE-081112-2]",563008
ENSDARG00000055678,6007.253610458082,1.1446510999119843,0.17595586975283536,6.505330578172083,7.752271035309079e-11,1.453419424696125e-8,akap12b,,A kinase (PRKA) anchor protein 12b [Source:ZFIN;Acc:ZDB-GENE-030131-9753],567365
ENSDARG00000055683,33.387189260401094,-1.1178714449924563,0.36878259582115946,-3.0312478345224467,0.002435452545629033,0.023867442687301767,pimr191,,"Pim proto-oncogene, serine/threonine kinase, related 191 [Source:ZFIN;Acc:ZDB-GENE-131119-3]",NA
ENSDARG00000055698,574.4543181300621,-1.305322964235327,0.4167925694882011,-3.1318287795729987,0.0017372115505787191,0.01886712377685469,pcnxl2,,pecanex-like 2 (Drosophila) [Source:ZFIN;Acc:ZDB-GENE-090312-150],NA
ENSDARG00000055712,93.18082641143857,-0.8905607179011259,0.30246220716810357,-2.944370228066764,0.0032361262770915873,0.02918574618770577,sdhda,,"succinate dehydrogenase complex, subunit D, integral membrane protein a [Source:ZFIN;Acc:ZDB-GENE-040718-192]",436762
ENSDARG00000055719,565.2777174688122,-0.5753884999147963,0.15391001565092227,-3.738473402665452,1.8514107535925214e-4,0.003479928640758484,ino80c,,INO80 complex subunit C [Source:ZFIN;Acc:ZDB-GENE-040625-97],791987
ENSDARG00000055760,384.92227514463525,0.6393020278715988,0.1881808527055713,3.397274582828328,6.806063614053809e-4,0.009487747027959195,srm,,spermidine synthase [Source:ZFIN;Acc:ZDB-GENE-040426-1183],394009
ENSDARG00000055797,264.07821845199123,-0.7479680229693333,0.21000884396745093,-3.561602496537051,3.6859815797661224e-4,0.005926233320433571,cnpy4,,canopy4 [Source:ZFIN;Acc:ZDB-GENE-060315-5],568776
ENSDARG00000055798,22.780199102403856,-2.212527653828599,0.7794016227640076,-2.8387516643630635,0.004529038934470507,0.03716466184988539,heyl,,hes-related family bHLH transcription factor with YRPW motif-like [Source:ZFIN;Acc:ZDB-GENE-030131-7074],335134
ENSDARG00000055825,554.2171314342606,3.8897240098502555,0.8987556424406632,4.327899404656098,1.5053819239141594e-5,4.758075488992146e-4,celsr3,,"cadherin, EGF LAG seven-pass G-type receptor 3 [Source:ZFIN;Acc:ZDB-GENE-070122-3]",NA
ENSDARG00000055857,1995.281516477105,-0.5538975774301746,0.14341412850745608,-3.862224616184713,1.1235918758362481e-4,0.002349453976287837,dopey2,,dopey family member 2 [Source:ZFIN;Acc:ZDB-GENE-040426-1195],393582
ENSDARG00000055868,2194.970726825701,-0.5091218490643363,0.17677089877317637,-2.880122534861443,0.003975206394789443,0.03390265654276285,rsl1d1,,ribosomal L1 domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-130603-67],563247
ENSDARG00000055955,226.44712270918123,-0.6755890394349989,0.23948993934747662,-2.820949561704907,0.004788173061867888,0.03868836838849645,lcp2a,,lymphocyte cytosolic protein 2a [Source:ZFIN;Acc:ZDB-GENE-041114-97],336073
ENSDARG00000055965,55.25200913247068,-1.5366637145608892,0.5182711729606352,-2.964980100634702,0.0030270250907177263,0.02777556038239248,klc3,,kinesin light chain 3 [Source:ZFIN;Acc:ZDB-GENE-060929-772],569394
ENSDARG00000055989,534.5694560942269,0.6938938657796141,0.1512704795664293,4.587106934336754,4.494305109033684e-6,1.824358017011967e-4,tmem161b,,transmembrane protein 161B [Source:ZFIN;Acc:ZDB-GENE-040426-2693],406680
ENSDARG00000056059,361.42017203329175,0.534504234456796,0.16460931206661586,3.247108123752361,0.0011658409019307068,0.014360745141098568,rangap1b,,Ran GTPase activating protein 1b [Source:ZFIN;Acc:ZDB-GENE-040426-1921],568424
ENSDARG00000056090,5179.599363244101,0.2522454494184404,0.07635332167119771,3.303660455070855,9.543134004250947e-4,0.012217751943058084,capza1b,,"capping protein (actin filament) muscle Z-line, alpha 1b [Source:ZFIN;Acc:ZDB-GENE-031002-24]",474327
ENSDARG00000056092,426.60802000574785,-1.6381013385792664,0.25780643911323714,-6.3539969917499155,2.097909386900041e-10,3.412800284105399e-8,si:dkey-12h9.6,,si:dkey-12h9.6 [Source:ZFIN;Acc:ZDB-GENE-041001-145],569780
ENSDARG00000056122,1984.3319670111591,0.7165114851385507,0.24277604880954456,2.951326906636688,0.0031641183660892852,0.02865320941997268,gdi1,,GDP dissociation inhibitor 1 [Source:ZFIN;Acc:ZDB-GENE-050522-504],554985
ENSDARG00000056141,5825.138876373972,0.6987284356379285,0.2470307465991221,2.828507970191317,0.004676553659741316,0.038064531499064434,coq10b,,coenzyme Q10B [Source:ZFIN;Acc:ZDB-GENE-050417-263],NA
ENSDARG00000056160,2917.8468020788546,1.367877502666495,0.19487564225274814,7.019232813572447,2.230897866099342e-12,5.545410504687163e-10,hspd1,,heat shock 60 protein 1 [Source:ZFIN;Acc:ZDB-GENE-021206-1],282676
ENSDARG00000056165,493.122590706001,0.5820023443672807,0.1738482268808557,3.3477611754196803,8.146718383758968e-4,0.010798672906165348,si:ch211-215a10.4,,si:ch211-215a10.4 [Source:ZFIN;Acc:ZDB-GENE-030131-5518],565228
ENSDARG00000056167,1915.0758551083131,0.5762543053138842,0.14759339804267965,3.9043365960532226,9.448420462548078e-5,0.0020333405242504974,hspe1,,heat shock 10 protein 1 [Source:ZFIN;Acc:ZDB-GENE-000906-2],58041
ENSDARG00000056204,203.5691797313738,-0.9004565582868265,0.19336710513853658,-4.656720478085972,3.212861829946122e-6,1.399176028816891e-4,zgc:113436,,zgc:113436 [Source:ZFIN;Acc:ZDB-GENE-050220-6],503528
ENSDARG00000056206,3237.6261869225855,-0.3250166657184723,0.11500477568095753,-2.826114513888735,0.0047116416754363144,0.03825161423327618,camk2g2,,calcium/calmodulin-dependent protein kinase (CaM kinase) II gamma 2 [Source:ZFIN;Acc:ZDB-GENE-070323-2],793359
ENSDARG00000056209,1182.394223226008,-1.5478794948584325,0.24605155449171978,-6.290874682974304,3.156821086367088e-10,4.9530746733119914e-8,myoz1a,,myozenin 1a [Source:ZFIN;Acc:ZDB-GENE-040426-1875],572909
ENSDARG00000056210,235.6616381368784,1.6520518894314915,0.41748743187467735,3.9571296362459347,7.585576881010714e-5,0.0016961073951124565,si:ch211-199o1.2,,si:ch211-199o1.2 [Source:ZFIN;Acc:ZDB-GENE-060503-867],798846
ENSDARG00000056211,121.2725551144555,-0.7492869550749378,0.2490384176033072,-3.0087203504018225,0.0026235047755681236,0.025204584309948822,ogfod2,,2-oxoglutarate and iron-dependent oxygenase domain containing 2 [Source:ZFIN;Acc:ZDB-GENE-061215-54],790923
ENSDARG00000056218,1003.023182570503,1.0261091761105983,0.183749376151819,5.584286584259189,2.3466147799762067e-8,2.1904708344900262e-6,tnika,,TRAF2 and NCK interacting kinase a [Source:ZFIN;Acc:ZDB-GENE-030131-3767],325042
ENSDARG00000056233,661.4437787303777,-0.5543164469447202,0.15896053911255847,-3.4871324043020127,4.8822958216193364e-4,0.007337705873755746,zgc:110591,TMEM179B (1 of many),zgc:110591 [Source:ZFIN;Acc:ZDB-GENE-050522-510],402849
ENSDARG00000056322,11120.916926355547,0.4374309700620609,0.15778032053612462,2.772405129966185,0.005564373632972903,0.04307230156832034,ldb3a,,LIM domain binding 3a [Source:ZFIN;Acc:ZDB-GENE-040121-6],794339
ENSDARG00000056328,370.22341228948983,0.4223843018971953,0.14445910149987248,2.9239023191457973,0.0034567320217553654,0.030592438455693923,rhot2,,ras homolog family member T2 [Source:ZFIN;Acc:ZDB-GENE-051120-96],557574
ENSDARG00000056331,1468.5426809472485,0.9990213541120021,0.17068772848486355,5.85291844340523,4.83021021803048e-9,5.451976563953486e-7,ahcyl1,,adenosylhomocysteinase-like 1 [Source:ZFIN;Acc:ZDB-GENE-021206-7],798918
ENSDARG00000056367,100.99936922168743,0.9998480890911662,0.244775081615261,4.084762560360346,4.4121910611572644e-5,0.0011166407324236416,mpv17l2,,MPV17 mitochondrial membrane protein-like 2 [Source:ZFIN;Acc:ZDB-GENE-040718-306],436840
ENSDARG00000056376,88.95713048674068,0.9752257149267657,0.34693524520418584,2.8109733110361987,0.004939188276698516,0.03959875796324462,ankrd37,,ankyrin repeat domain 37 [Source:ZFIN;Acc:ZDB-GENE-070308-1],793783
ENSDARG00000056378,1169.4502803710247,-0.9102095140394881,0.24768755123871897,-3.674829475633342,2.3800832544356327e-4,0.004239499342824436,ifi30,,"interferon, gamma-inducible protein 30 [Source:ZFIN;Acc:ZDB-GENE-030131-8447]",336503
ENSDARG00000056379,1766.041929460163,0.6755508955259619,0.19456542055349027,3.4721015358442804,5.164009839241821e-4,0.007646813231161099,si:ch73-86n18.1,,si:ch73-86n18.1 [Source:ZFIN;Acc:ZDB-GENE-141216-19],564061
ENSDARG00000056462,176.89929030022677,4.145348405430151,1.2983633874969516,3.1927489987389097,0.0014092538555207457,0.01633154690711653,crp2,,C-reactive protein 2 [Source:ZFIN;Acc:ZDB-GENE-030131-5826],327615
ENSDARG00000056462,176.89929030022677,4.145348405430151,1.2983633874969516,3.1927489987389097,0.0014092538555207457,0.01633154690711653,crp2,,C-reactive protein 2 [Source:ZFIN;Acc:ZDB-GENE-030131-5826],100141336
ENSDARG00000056468,182.03013405991297,-1.0658053526973854,0.3218162742495459,-3.311844173147466,9.2683155660838e-4,0.011921101469097204,asb16,,ankyrin repeat and SOCS box containing 16 [Source:ZFIN;Acc:ZDB-GENE-031031-3],678621
ENSDARG00000056480,791.5862627871173,-0.8507184546287447,0.15926306262144238,-5.341592963403231,9.213334666833927e-8,7.077312598415521e-6,cpvl,,"carboxypeptidase, vitellogenic-like [Source:ZFIN;Acc:ZDB-GENE-031219-2]",387531
ENSDARG00000056504,451.8856103244785,-0.6452634718821405,0.2042504961840098,-3.1591770102767387,0.0015821536375486308,0.017668846503527694,frg1,,FSHD region gene 1 [Source:ZFIN;Acc:ZDB-GENE-050417-324],550491
ENSDARG00000056509,180.32243018580485,-0.7589321424948388,0.2582161613390706,-2.939134942441749,0.003291297413986986,0.029479098254912586,pdik1l,,PDLIM1 interacting kinase 1 like [Source:ZFIN;Acc:ZDB-GENE-051113-236],569665
ENSDARG00000056510,4177.874495770563,-0.34846674078050616,0.12452085420649657,-2.7984608923629257,0.005134678692169628,0.04061297701353903,gstk1,,glutathione S-transferase kappa 1 [Source:ZFIN;Acc:ZDB-GENE-040718-298],436833
ENSDARG00000056531,958.7137005350047,0.648743720795552,0.14908590820273415,4.351475794166671,1.3522425239865197e-5,4.3672498333071204e-4,nutf2,,nuclear transport factor 2 [Source:ZFIN;Acc:ZDB-GENE-041010-77],449827
ENSDARG00000056549,1217.7333182508153,-0.28088544340250904,0.09015275279068227,-3.115661304926231,0.0018353293946797484,0.019577141850771494,vps26a,,vacuolar protein sorting 26 homolog A (S. pombe) [Source:ZFIN;Acc:ZDB-GENE-040426-1108],393881
ENSDARG00000056550,743.5532140438644,0.45700254050281586,0.13480084959658226,3.3902051943328604,6.984032669220937e-4,0.009662773905014058,tango2,,transport and golgi organization 2 homolog (Drosophila) [Source:ZFIN;Acc:ZDB-GENE-040808-42],445324
ENSDARG00000056557,3063.123429647444,0.45976040199327595,0.1245880158540364,3.690245798054265,2.2403746963838884e-4,0.00405595821670219,copb1,,"coatomer protein complex, subunit beta 1 [Source:ZFIN;Acc:ZDB-GENE-030219-38]",338138
ENSDARG00000056600,742.7566496004525,0.5112574423932857,0.1574300991503861,3.2475202972774846,0.0011641536040500281,0.01434794996233915,papss2b,,3'-phosphoadenosine 5'-phosphosulfate synthase 2b [Source:ZFIN;Acc:ZDB-GENE-010323-5],80939
ENSDARG00000056601,622.1728840189755,-0.6722970265335864,0.11628957801964297,-5.781231972653868,7.415555350918103e-9,7.925330001370106e-7,plekha3,,"pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 3 [Source:ZFIN;Acc:ZDB-GENE-040426-1252]",394182
ENSDARG00000056605,809.0930289784023,0.442431067772357,0.14222462234192235,3.110790948058966,0.001865869821424155,0.01982643518701565,wbp2,,WW domain binding protein 2 [Source:ZFIN;Acc:ZDB-GENE-050522-137],553565
ENSDARG00000056609,475.77161891965267,0.7070670199944702,0.17724515456302867,3.9892036639175714,6.629548334150304e-5,0.001529358684008417,atad1b,,"ATPase family, AAA domain containing 1b [Source:ZFIN;Acc:ZDB-GENE-030616-44]",368412
ENSDARG00000056618,125.68054134645278,-1.091697449381499,0.36921694082705314,-2.9567913296071286,0.00310858414470316,0.028300908244143212,xk,,X-linked Kx blood group (McLeod syndrome) [Source:ZFIN;Acc:ZDB-GENE-080908-1],497076
ENSDARG00000056623,1968.0386814217777,0.5670924978032331,0.12145958987486848,4.668980838709152,3.0269760634411505e-6,1.3313278618590175e-4,ptenb,,phosphatase and tensin homolog B [Source:ZFIN;Acc:ZDB-GENE-030616-47],368415
ENSDARG00000056638,524.1010681644763,-0.5144952222637881,0.14333030172486338,-3.589577472957618,3.312143859689908e-4,0.005456035637224113,pir,,pirin [Source:ZFIN;Acc:ZDB-GENE-040718-288],436823
ENSDARG00000056651,215.83475382896776,1.1800637526029496,0.3768287630568488,3.131564966087591,0.0017387731153546762,0.018874817287041955,gfra4a,,GDNF family receptor alpha 4a [Source:ZFIN;Acc:ZDB-GENE-080402-10],100144564
ENSDARG00000056653,990.6562922750985,-0.9620641821180184,0.19797672624939158,-4.8594812145045,1.1769374848660553e-6,6.112062905561441e-5,fhl1b,,four and a half LIM domains 1b [Source:ZFIN;Acc:ZDB-GENE-031219-1],387528
ENSDARG00000056656,485.3922259291158,-0.43975883766923857,0.14568951298344934,-3.018465973725893,0.00254057929917438,0.02464487319850014,tspan18a,,tetraspanin 18a [Source:ZFIN;Acc:ZDB-GENE-040718-232],437007
ENSDARG00000056725,7467.04309955231,-0.6664722349571262,0.12045089920070713,-5.53314453756451,3.1454006392827385e-8,2.7946063591506835e-6,hmgb3a,,high mobility group box 3a [Source:ZFIN;Acc:ZDB-GENE-050428-1],561025
ENSDARG00000056855,305.91882570971836,-0.4645199066164134,0.159293504020957,-2.916125861323888,0.0035440750036719775,0.031113321946918713,,,si:rp71-1c23.3 [Source:NCBI gene;Acc:558898],558898
ENSDARG00000056910,125.03034704981768,1.1431296989780866,0.331487426462217,3.448485848100126,5.637390103931615e-4,0.008140729847864172,,NFASC (1 of many),neurofascin [Source:HGNC Symbol;Acc:HGNC:29866],559590
ENSDARG00000056926,49.28868368315975,1.8424090192549918,0.5826035576511969,3.1623717278397345,0.0015648966156401082,0.017546988255350286,drd2a,,dopamine receptor D2a [Source:ZFIN;Acc:ZDB-GENE-021119-2],282557
ENSDARG00000056978,979.6011251684332,0.47859458199975796,0.12551157754189293,3.8131508771771583,1.3720629372472346e-4,0.0027321465671215637,letm1,,leucine zipper-EF-hand containing transmembrane protein 1 [Source:ZFIN;Acc:ZDB-GENE-050522-154],570745
ENSDARG00000056984,73.42671817196475,-0.7417780613011167,0.26605062224474485,-2.788108725484361,0.005301674740112382,0.041621345023245646,rad9a,,RAD9 checkpoint clamp component A [Source:ZFIN;Acc:ZDB-GENE-040426-935],393176
ENSDARG00000056998,526.0049630246116,0.44495860391748937,0.1570227560070595,2.8337205079847454,0.004600955284720044,0.03758749400438018,kirrelb,,kin of IRRE like b [Source:ZFIN;Acc:ZDB-GENE-070912-173],100170816
ENSDARG00000057007,3544.1075371735915,0.39207027777981096,0.10042528978037535,3.904099043550159,9.457704617135079e-5,0.0020333605368792937,ctbp1,,C-terminal binding protein 1 [Source:ZFIN;Acc:ZDB-GENE-010130-1],65229
ENSDARG00000057075,330.7336547937317,-0.3844677759781059,0.12630601050333712,-3.043938878648597,0.002335025756687394,0.02311309835131777,lamtor3,,"late endosomal/lysosomal adaptor, MAPK and MTOR activator 3 [Source:ZFIN;Acc:ZDB-GENE-050522-345]",553597
ENSDARG00000057099,228.4841395837452,0.9445308892715787,0.19405892435344227,4.867237579609022,1.131689529450971e-6,5.918762992918163e-5,papss1,,3'-phosphoadenosine 5'-phosphosulfate synthase 1 [Source:ZFIN;Acc:ZDB-GENE-080721-5],559488
ENSDARG00000057107,149.46036965346556,0.6671812502247796,0.23290520877107307,2.864604247131994,0.004175306973349619,0.035121793221069814,si:ch73-383g2.1,VAV3 (1 of many),si:ch73-383g2.1 [Source:ZFIN;Acc:ZDB-GENE-131121-54],NA
ENSDARG00000057110,649.4889420531251,-1.5818007642744318,0.2252498178390242,-7.02242860593509,2.1804442992968997e-12,5.481587412880149e-10,slc25a1a,,"solute carrier family 25 (mitochondrial carrier; citrate transporter), member 1a [Source:ZFIN;Acc:ZDB-GENE-040426-1172]",393579
ENSDARG00000057121,258.93938534874223,1.4516145988027884,0.319462455970157,4.543928626587635,5.521536026739283e-6,2.1581791787906918e-4,si:dkey-246j23.5,C7 (1 of many),si:dkey-246j23.5 [Source:ZFIN;Acc:ZDB-GENE-091111-2],570832
ENSDARG00000057148,328.04465702060867,-0.7714461703306349,0.19775236781937042,-3.9010717233751855,9.576776933149545e-5,0.0020555296301724662,mocos,,molybdenum cofactor sulfurase [Source:ZFIN;Acc:ZDB-GENE-050327-94],NA
ENSDARG00000057151,283.20458894357023,0.5396785633033495,0.17510766163991415,3.0819814407271764,0.002056276575591039,0.0210314409069813,prep,,prolyl endopeptidase [Source:ZFIN;Acc:ZDB-GENE-050522-14],553791
ENSDARG00000057184,330.09726789933336,0.385028123375898,0.12715670769384074,3.027981223789959,0.0024619338354506188,0.024057138799325986,zgc:55781,,zgc:55781 [Source:ZFIN;Acc:ZDB-GENE-030131-4704],325979
ENSDARG00000057231,1219.378159449931,-0.623990996234897,0.19875181536460707,-3.139548663191807,0.0016920830824828893,0.018513330382675053,rorca,,RAR-related orphan receptor C a [Source:ZFIN;Acc:ZDB-GENE-990415-250],559245
ENSDARG00000057241,623.129371329083,-0.8402549068559287,0.25540635862425226,-3.2898746584931025,0.0010023202038118649,0.012685543403277967,tnfsf10,,"tumor necrosis factor (ligand) superfamily, member 10 [Source:ZFIN;Acc:ZDB-GENE-040718-335]",436866
ENSDARG00000057245,210.9777697232617,-0.6671434837921068,0.14697839226604553,-4.5390582486744755,5.6506026608118265e-6,2.1931277660550887e-4,im:7138535,,im:7138535 [Source:ZFIN;Acc:ZDB-GENE-041111-49],797998
ENSDARG00000057255,1455.9520083807356,0.4033583092781122,0.12025816881302397,3.3541032036272656,7.962265968944345e-4,0.010605009634615036,emc1,,ER membrane protein complex subunit 1 [Source:ZFIN;Acc:ZDB-GENE-060810-98],565399
ENSDARG00000057262,193.69948932867885,2.9882280668453434,0.9055745521687086,3.2998145317677126,9.674874439733286e-4,0.012329334517869786,si:dkey-91i10.3,,si:dkey-91i10.3 [Source:ZFIN;Acc:ZDB-GENE-081105-124],565876
ENSDARG00000057315,151.947284496337,-0.6277013764233442,0.18071077126430754,-3.4735139030825577,5.136907490340253e-4,0.0076241973207080765,rwdd3,,RWD domain containing 3 [Source:ZFIN;Acc:ZDB-GENE-040426-1723],NA
ENSDARG00000057317,8737.342385127122,-0.5238619987922176,0.14904247056397982,-3.5148504772492895,4.400016497415091e-4,0.006807102445616368,nexn,,nexilin (F actin binding protein) [Source:ZFIN;Acc:ZDB-GENE-041114-92],NA
ENSDARG00000057352,224.16007967481772,1.413250909288398,0.2587290621945402,5.462281265588032,4.700545363259039e-8,3.9996217335146044e-6,slc25a29,,"solute carrier family 25 (mitochondrial carnitine/acylcarnitine carrier), member 29 [Source:ZFIN;Acc:ZDB-GENE-050913-70]",569608
ENSDARG00000057378,1667.115110576631,-0.2686703030795041,0.08714091132163257,-3.083170683031487,0.0020480765012189373,0.020986380933981728,fam213aa,,"family with sequence similarity 213, member Aa [Source:ZFIN;Acc:ZDB-GENE-030131-2459]",323739
ENSDARG00000057392,31.751505050648714,-2.6771288055521296,0.662142868836239,-4.043128653272919,5.274266109241452e-5,0.0012754473654885733,lrrc31,,leucine rich repeat containing 31 [Source:ZFIN;Acc:ZDB-GENE-091204-286],NA
ENSDARG00000057414,3282.054820135486,0.5032164837265473,0.16946360689686982,2.969466382435663,0.0029831745153216438,0.0275560625480003,phb,,prohibitin [Source:ZFIN;Acc:ZDB-GENE-030131-6577],321346
ENSDARG00000057419,619.2643101599919,-1.021059396888219,0.25247759368689326,-4.044158461659264,5.25113956791815e-5,0.0012742907914730952,slc44a5b,,"solute carrier family 44, member 5b [Source:ZFIN;Acc:ZDB-GENE-081105-4]",558142
ENSDARG00000057465,296.5865011564341,0.5104725918780801,0.17284748026392396,2.953312313830842,0.003143837179610539,0.028505658167283468,gfpt1,,glutamine--fructose-6-phosphate transaminase 1 [Source:ZFIN;Acc:ZDB-GENE-070423-1],NA
ENSDARG00000057477,278.28407573539874,-0.41307359072647165,0.13751118254895595,-3.003927266638199,0.0026651903109789063,0.025425616752818604,lrrc28,,leucine rich repeat containing 28 [Source:ZFIN;Acc:ZDB-GENE-061128-1],555592
ENSDARG00000057527,175.44432780279374,-0.8769444934848037,0.24190844139568393,-3.6251091050204667,2.888394830463141e-4,0.004911603292416301,mef2ab,,myocyte enhancer factor 2ab [Source:ZFIN;Acc:ZDB-GENE-120614-2],NA
ENSDARG00000057531,84.00836409133042,0.8381149607087003,0.27281558506748466,3.072093408818199,0.002125631967656978,0.021521902068867425,pgap3,,post-GPI attachment to proteins 3 [Source:ZFIN;Acc:ZDB-GENE-080204-27],100136873
ENSDARG00000057583,2439.720976351992,0.6017611641233709,0.13499956879402472,4.4575043424139125,8.291935797723185e-6,2.893414757934227e-4,prrc2c,,proline-rich coiled-coil 2C [Source:ZFIN;Acc:ZDB-GENE-081104-156],407633
ENSDARG00000057626,377.9337285068041,-0.5764001699127891,0.15624042100035265,-3.6891872552717206,2.249715934588601e-4,0.0040628951527268255,josd2,,Josephin domain containing 2 [Source:ZFIN;Acc:ZDB-GENE-040426-850],393120
ENSDARG00000057660,481.8356145989137,0.5680892111648675,0.15618797665976566,3.6372147415826563,2.756021506618576e-4,0.004722808969087743,dhx57,,DEAH (Asp-Glu-Ala-Asp/His) box polypeptide 57 [Source:ZFIN;Acc:ZDB-GENE-030131-4078],555250
ENSDARG00000057669,311.84430223602766,1.2619334562712066,0.1893444538109259,6.664750040850619,2.651161796461436e-11,5.533174756897769e-9,,SLC9A3R2 (1 of many),SLC9A3 regulator 2 [Source:HGNC Symbol;Acc:HGNC:11076],NA
ENSDARG00000057672,347.79474630972544,-0.5491393038824266,0.18422705367869557,-2.980774500362811,0.0028752042566897924,0.026861547200484916,plpp5,,phospholipid phosphatase 5 [Source:ZFIN;Acc:ZDB-GENE-040704-54],431758
ENSDARG00000057688,748.1108745881687,-0.44349903661479906,0.1633831320068609,-2.7144726090584146,0.0066381389568894045,0.04904994927964739,ical1,,islet cell autoantigen 1-like [Source:ZFIN;Acc:ZDB-GENE-030910-4],378720
ENSDARG00000057698,4929.382366828455,-0.5429711783015521,0.10189547601110639,-5.328707412313078,9.891419384903065e-8,7.443124865721447e-6,ctsd,,cathepsin D [Source:ZFIN;Acc:ZDB-GENE-010131-8],65225
ENSDARG00000057706,495.05576553231435,-0.8413278795193931,0.26270036625207577,-3.2026140333283424,0.0013618637036699754,0.015918895742471545,si:ch211-137i24.10,,si:ch211-137i24.10 [Source:ZFIN;Acc:ZDB-GENE-060526-34],565274
ENSDARG00000057772,1841.7173725352054,-0.37181128566296917,0.08992637793541308,-4.134618720327104,3.555444204185731e-5,9.431306010695556e-4,march7,,membrane-associated ring finger (C3HC4) 7 [Source:ZFIN;Acc:ZDB-GENE-080204-121],100136862
ENSDARG00000057830,59.72934497791357,1.998163122323126,0.7082670481886955,2.8212001778611313,0.004784433757988276,0.038686413752914706,dnmt3bb.2,,"DNA (cytosine-5-)-methyltransferase 3 beta, duplicate b.2 [Source:ZFIN;Acc:ZDB-GENE-990712-11]",30659
ENSDARG00000057907,787.135948124769,0.512580076590257,0.15950881447538115,3.2134906041156075,0.0013113208839465693,0.015524071528413976,si:ch73-181d5.4,,si:ch73-181d5.4 [Source:ZFIN;Acc:ZDB-GENE-100922-118],100538306
